Runtime WSselect WSpush WSpush_init Strict_Push Progname Size Blocksize Iterations Threads Gflops
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2101.497949
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2091.912104
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2082.133338
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2102.142737
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2112.572885
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2115.395701
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2109.459625
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2085.502065
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2096.166878
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 2106.597803
